2023.05.08,01:00,1.10199,1.10219,1.10133,1.10153,1432
2023.05.08,02:00,1.10153,1.10207,1.10132,1.10173,1774
2023.05.08,03:00,1.10173,1.10244,1.10157,1.10233,3180
2023.05.08,04:00,1.10233,1.10310,1.10176,1.10302,3302
2023.05.08,05:00,1.10303,1.10360,1.10271,1.10311,2703
2023.05.08,06:00,1.10313,1.10390,1.10304,1.10382,2105
2023.05.08,07:00,1.10383,1.10432,1.10375,1.10426,2400
2023.05.08,08:00,1.10426,1.10434,1.10355,1.10382,2656
2023.05.08,09:00,1.10381,1.10496,1.10364,1.10467,3715
2023.05.08,10:00,1.10466,1.10491,1.10373,1.10483,5131
2023.05.08,11:00,1.10483,1.10532,1.10352,1.10358,5292
2023.05.08,12:00,1.10358,1.10386,1.10223,1.10352,5236
2023.05.08,13:00,1.10351,1.10495,1.10351,1.10475,4105
2023.05.08,14:00,1.10477,1.10509,1.10295,1.10344,4812
2023.05.08,15:00,1.10344,1.10406,1.10313,1.10366,5756
2023.05.08,16:00,1.10365,1.10439,1.10329,1.10428,6720
2023.05.08,17:00,1.10428,1.10434,1.10124,1.10153,7297
2023.05.08,18:00,1.10152,1.10230,1.10110,1.10192,5187
2023.05.08,19:00,1.10191,1.10286,1.10183,1.10269,3386
2023.05.08,20:00,1.10268,1.10287,1.10128,1.10150,2916
2023.05.08,21:00,1.10150,1.10151,1.10044,1.10055,4329
2023.05.08,22:00,1.10054,1.10072,1.09996,1.10011,3053
2023.05.08,23:00,1.10010,1.10036,1.09991,1.10022,1501
2023.05.09,00:00,1.10014,1.10038,1.10012,1.10015,579
2023.05.09,01:00,1.10016,1.10036,1.10006,1.10007,1313
2023.05.09,02:00,1.10006,1.10018,1.09948,1.09958,1295
2023.05.09,03:00,1.09958,1.09970,1.09845,1.09892,4520
2023.05.09,04:00,1.09893,1.09944,1.09865,1.09871,2868
2023.05.09,05:00,1.09872,1.09921,1.09843,1.09901,2286
2023.05.09,06:00,1.09901,1.09936,1.09876,1.09932,2187
2023.05.09,07:00,1.09935,1.09948,1.09879,1.09883,1694
2023.05.09,08:00,1.09881,1.09938,1.09841,1.09937,2808
2023.05.09,09:00,1.09937,1.10002,1.09867,1.09940,5191
2023.05.09,10:00,1.09941,1.09997,1.09721,1.09775,8576
2023.05.09,11:00,1.09773,1.09857,1.09735,1.09781,6061
2023.05.09,12:00,1.09780,1.09838,1.09772,1.09835,4311
2023.05.09,13:00,1.09836,1.09837,1.09770,1.09793,3764
2023.05.09,14:00,1.09792,1.09822,1.09585,1.09630,4831
2023.05.09,15:00,1.09631,1.09666,1.09493,1.09496,6901
2023.05.09,16:00,1.09494,1.09630,1.09406,1.09617,8532
2023.05.09,17:00,1.09617,1.09639,1.09527,1.09555,7750
2023.05.09,18:00,1.09553,1.09598,1.09503,1.09522,5369
2023.05.09,19:00,1.09521,1.09604,1.09486,1.09547,4170
2023.05.09,20:00,1.09547,1.09641,1.09536,1.09631,3682
